timestamp,heart_rate,steps,sleep_hours
2026-01-01 09:22:00,82.0,22.0,0.0
2026-01-01 09:23:00,72.4,17.0,0.0
2026-01-01 09:24:00,84.6,19.0,0.0
2026-01-01 09:25:00,71.7,15.0,0.0
2026-01-01 09:26:00,58.7,12.0,0.0
2026-01-01 09:27:00,66.9,13.0,0.0
2026-01-01 09:28:00,60.0,22.0,0.0
2026-01-01 09:29:00,141.9,15.0,0.0
2026-01-01 09:30:00,75.1,35.0,0.0
2026-01-01 09:31:00,88.4,28.0,0.0
2026-01-01 09:32:00,77.6,10.0,0.0
2026-01-01 09:33:00,73.2,21.0,0.0
2026-01-01 09:34:00,81.6,17.0,0.0
2026-01-01 09:35:00,57.3,21.0,0.0
2026-01-01 09:36:00,76.9,17.0,0.0
2026-01-01 09:37:00,81.2,17.0,0.0
2026-01-01 09:38:00,63.2,18.0,0.0
2026-01-01 09:39:00,84.2,10.0,0.0
2026-01-01 09:40:00,77.7,16.0,0.0
2026-01-01 09:41:00,71.7,13.0,0.0
2026-01-01 09:42:00,80.1,18.0,0.0
2026-01-01 09:43:00,93.2,12.0,0.0
2026-01-01 09:44:00,76.5,24.0,0.0
2026-01-01 09:45:00,77.0,20.0,0.0
2026-01-01 09:46:00,71.3,18.0,0.0
2026-01-01 09:47:00,68.2,20.0,0.0
2026-01-01 09:48:00,81.6,21.0,0.0
2026-01-01 09:49:00,68.2,24.0,0.0
2026-01-01 09:50:00,75.6,14.0,0.0
2026-01-01 09:51:00,71.2,18.0,0.0
2026-01-01 09:52:00,78.8,22.0,0.0
2026-01-01 09:53:00,77.7,23.0,0.0
2026-01-01 09:54:00,83.3,22.0,0.0
2026-01-01 09:55:00,70.9,17.0,0.0
2026-01-01 09:56:00,72.8,19.0,0.0
2026-01-01 09:57:00,67.2,22.0,0.0
2026-01-01 09:58:00,71.4,22.0,0.0
2026-01-01 09:59:00,78.0,19.0,0.0
2026-01-01 10:00:00,81.1,23.0,0.0
2026-01-01 10:01:00,67.6,22.0,0.0
2026-01-01 10:02:00,82.0,22.0,0.0
2026-01-01 10:03:00,85.8,26.0,0.0
2026-01-01 10:04:00,78.3,20.0,0.0
2026-01-01 10:05:00,90.0,19.0,0.0
2026-01-01 10:06:00,,18.0,0.0
2026-01-01 10:07:00,65.0,25.0,0.0
2026-01-01 10:08:00,60.8,28.0,0.0
2026-01-01 10:09:00,87.0,25.0,0.0
2026-01-01 10:10:00,80.2,24.0,0.0
2026-01-01 10:11:00,74.6,25.0,0.0
2026-01-01 10:12:00,77.2,17.0,0.0
2026-01-01 10:13:00,66.0,24.0,0.0
2026-01-01 10:14:00,94.6,26.0,0.0
2026-01-01 10:15:00,76.0,22.0,0.0
2026-01-01 10:16:00,75.9,18.0,0.0
2026-01-01 10:17:00,80.8,21.0,0.0
2026-01-01 10:18:00,78.8,22.0,0.0
2026-01-01 10:19:00,76.8,19.0,0.0
2026-01-01 10:20:00,68.7,24.0,0.0
2026-01-01 10:21:00,78.8,23.0,0.0
2026-01-01 10:22:00,90.1,22.0,0.0
2026-01-01 10:23:00,85.8,16.0,0.0
2026-01-01 10:24:00,87.7,14.0,0.0
2026-01-01 10:25:00,70.9,25.0,0.0
2026-01-01 10:26:00,67.1,23.0,0.0
2026-01-01 10:27:00,74.0,20.0,0.0
2026-01-01 10:28:00,75.4,18.0,0.0
2026-01-01 10:29:00,83.8,17.0,0.0
2026-01-01 10:30:00,61.5,22.0,0.0
2026-01-01 10:31:00,87.2,21.0,0.0
2026-01-01 10:32:00,73.7,17.0,0.0
2026-01-01 10:33:00,71.6,32.0,0.0
2026-01-01 10:34:00,66.9,26.0,0.0
2026-01-01 10:35:00,61.8,21.0,0.0
2026-01-01 10:36:00,81.6,,0.0
2026-01-01 10:37:00,75.6,21.0,0.0
2026-01-01 10:38:00,64.7,28.0,0.0
2026-01-01 10:39:00,64.6,14.0,0.0
2026-01-01 10:40:00,72.3,17.0,0.0
2026-01-01 10:41:00,88.4,24.0,0.0
2026-01-01 10:42:00,72.9,17.0,0.0
2026-01-01 10:43:00,63.0,17.0,0.0
2026-01-01 10:44:00,73.0,22.0,0.0
2026-01-01 10:45:00,72.8,21.0,0.0
2026-01-01 10:46:00,53.4,23.0,0.0
2026-01-01 10:47:00,74.6,22.0,0.0
2026-01-01 10:48:00,73.2,18.0,0.0
2026-01-01 10:49:00,80.6,13.0,0.0
2026-01-01 10:50:00,89.8,28.0,0.0
2026-01-01 10:51:00,84.0,13.0,0.0
2026-01-01 10:52:00,,23.0,0.0
2026-01-01 10:53:00,66.1,14.0,0.0
2026-01-01 10:54:00,95.6,23.0,0.0
2026-01-01 10:55:00,75.5,16.0,0.0
2026-01-01 10:56:00,75.1,20.0,0.0
2026-01-01 10:57:00,74.8,31.0,0.0
2026-01-01 10:58:00,76.6,20.0,0.0
2026-01-01 10:59:00,73.8,21.0,0.0
2026-01-01 11:00:00,70.4,21.0,0.0
2026-01-01 11:01:00,70.6,16.0,0.0
2026-01-01 11:02:00,74.7,17.0,0.0
2026-01-01 11:03:00,70.7,19.0,0.0
2026-01-01 11:04:00,69.3,21.0,0.0
2026-01-01 11:05:00,,18.0,0.0
2026-01-01 11:06:00,73.0,19.0,0.0
2026-01-01 11:07:00,87.0,22.0,0.0
2026-01-01 11:08:00,53.8,14.0,0.0
2026-01-01 11:09:00,83.7,14.0,0.0
2026-01-01 11:10:00,85.0,23.0,0.0
2026-01-01 11:11:00,58.4,20.0,0.0
2026-01-01 11:12:00,72.3,22.0,0.0
2026-01-01 11:13:00,72.0,19.0,0.0
2026-01-01 11:14:00,63.7,25.0,0.0
2026-01-01 11:15:00,68.8,13.0,0.0
2026-01-01 11:16:00,66.1,21.0,0.0
2026-01-01 11:17:00,89.0,13.0,0.0
2026-01-01 11:18:00,82.5,13.0,0.0
2026-01-01 11:19:00,85.2,21.0,0.0
2026-01-01 11:20:00,80.8,22.0,0.0
2026-01-01 11:21:00,66.0,23.0,0.0
2026-01-01 11:22:00,70.8,17.0,0.0
2026-01-01 11:23:00,78.9,,0.0
2026-01-01 11:24:00,65.2,18.0,0.0
2026-01-01 11:25:00,80.7,19.0,0.0
2026-01-01 11:26:00,73.1,23.0,0.0
2026-01-01 11:27:00,72.0,18.0,0.0
2026-01-01 11:28:00,80.7,23.0,0.0
2026-01-01 11:29:00,78.6,22.0,0.0
2026-01-01 11:30:00,72.1,24.0,0.0
2026-01-01 11:31:00,84.3,19.0,0.0
2026-01-01 11:32:00,66.4,16.0,0.0
2026-01-01 11:33:00,79.9,18.0,0.0
2026-01-01 11:34:00,79.7,18.0,0.0
2026-01-01 11:35:00,72.5,15.0,0.0
2026-01-01 11:36:00,77.6,18.0,0.0
2026-01-01 11:37:00,65.0,14.0,0.0
2026-01-01 11:38:00,82.4,19.0,0.0
2026-01-01 11:39:00,137.3,22.0,0.0
2026-01-01 11:40:00,130.6,22.0,0.0
2026-01-01 11:41:00,83.4,15.0,0.0
2026-01-01 11:42:00,69.4,21.0,0.0
2026-01-01 11:43:00,63.7,19.0,0.0
2026-01-01 11:44:00,62.5,14.0,0.0
2026-01-01 11:45:00,,15.0,0.0
2026-01-01 11:46:00,64.8,16.0,0.0
2026-01-01 11:47:00,89.0,21.0,0.0
2026-01-01 11:48:00,58.3,26.0,0.0
2026-01-01 11:49:00,88.6,18.0,0.0
2026-01-01 11:50:00,76.7,20.0,0.0
2026-01-01 11:51:00,74.2,21.0,0.0
2026-01-01 11:52:00,70.6,19.0,0.0
2026-01-01 11:53:00,,14.0,0.0
2026-01-01 11:54:00,74.7,19.0,0.0
2026-01-01 11:55:00,83.8,24.0,0.0
2026-01-01 11:56:00,75.9,25.0,0.0
2026-01-01 11:57:00,76.2,20.0,0.0
2026-01-01 11:58:00,72.1,34.0,0.0
2026-01-01 11:59:00,74.5,23.0,0.0
2026-01-01 12:00:00,77.5,19.0,0.0
2026-01-01 12:01:00,61.3,22.0,0.0
2026-01-01 12:02:00,64.2,13.0,0.0
2026-01-01 12:03:00,80.9,17.0,0.0
2026-01-01 12:04:00,76.4,19.0,0.0
2026-01-01 12:05:00,73.5,18.0,0.0
2026-01-01 12:06:00,75.1,21.0,0.0
2026-01-01 12:07:00,77.8,18.0,0.0
2026-01-01 12:08:00,70.7,19.0,0.0
2026-01-01 12:09:00,68.8,21.0,0.0
2026-01-01 12:10:00,76.6,24.0,0.0
2026-01-01 12:11:00,67.2,25.0,0.0
2026-01-01 12:12:00,78.3,24.0,0.0
2026-01-01 12:13:00,61.4,19.0,0.0
2026-01-01 12:14:00,83.2,20.0,0.0
2026-01-01 12:15:00,78.8,16.0,0.0
2026-01-01 12:16:00,77.0,21.0,0.0
2026-01-01 12:17:00,82.9,11.0,0.0
2026-01-01 12:18:00,88.3,24.0,0.0
2026-01-01 12:19:00,83.1,16.0,0.0
2026-01-01 12:20:00,60.3,12.0,0.0
2026-01-01 12:21:00,64.8,15.0,0.0
2026-01-01 12:22:00,70.0,16.0,0.0
2026-01-01 12:23:00,75.2,10.0,0.0
2026-01-01 12:24:00,79.1,20.0,0.0
2026-01-01 12:25:00,69.2,18.0,0.0
2026-01-01 12:26:00,76.5,14.0,0.0
2026-01-01 12:27:00,69.0,11.0,0.0
2026-01-01 12:28:00,70.1,21.0,0.0
2026-01-01 12:29:00,63.7,26.0,0.0
2026-01-01 12:30:00,67.6,31.0,0.0
2026-01-01 12:31:00,64.2,13.0,0.0
2026-01-01 12:32:00,67.2,15.0,0.0
2026-01-01 12:33:00,83.4,22.0,0.0
2026-01-01 12:34:00,67.4,29.0,0.0
2026-01-01 12:35:00,96.1,17.0,0.0
2026-01-01 12:36:00,78.9,15.0,0.0
2026-01-01 12:37:00,76.5,14.0,0.0
2026-01-01 12:38:00,68.1,16.0,0.0
2026-01-01 12:39:00,80.6,30.0,0.0
2026-01-01 12:40:00,70.4,18.0,0.0
2026-01-01 12:41:00,76.0,12.0,0.0
2026-01-01 12:42:00,95.5,22.0,0.0
2026-01-01 12:43:00,74.2,19.0,0.0
2026-01-01 12:44:00,84.2,19.0,0.0
2026-01-01 12:45:00,69.4,18.0,0.0
2026-01-01 12:46:00,74.7,21.0,0.0
2026-01-01 12:47:00,89.2,17.0,0.0
2026-01-01 12:48:00,70.0,16.0,0.0
2026-01-01 12:49:00,,15.0,0.0
2026-01-01 12:50:00,80.7,22.0,0.0
2026-01-01 12:51:00,70.5,20.0,0.0
2026-01-01 12:52:00,80.1,12.0,0.0
2026-01-01 12:53:00,82.8,18.0,0.0
2026-01-01 12:54:00,80.0,16.0,0.0
2026-01-01 12:55:00,62.4,15.0,0.0
2026-01-01 12:56:00,69.2,18.0,0.0
2026-01-01 12:57:00,73.0,19.0,0.0
2026-01-01 12:58:00,74.4,26.0,0.0
2026-01-01 12:59:00,80.0,23.0,0.0
2026-01-01 13:00:00,76.4,19.0,0.0
2026-01-01 13:01:00,64.3,19.0,0.0
2026-01-01 13:02:00,78.0,22.0,0.0
2026-01-01 13:03:00,79.9,14.0,0.0
2026-01-01 13:04:00,79.5,16.0,0.0
2026-01-01 13:05:00,83.6,22.0,0.0
2026-01-01 13:06:00,81.7,19.0,0.0
2026-01-01 13:07:00,78.7,21.0,0.0
2026-01-01 13:08:00,74.4,15.0,0.0
2026-01-01 13:09:00,61.7,21.0,0.0
2026-01-01 13:10:00,78.4,16.0,0.0
2026-01-01 13:11:00,76.7,24.0,0.0
2026-01-01 13:12:00,77.2,17.0,0.0
2026-01-01 13:13:00,64.8,21.0,0.0
2026-01-01 13:14:00,66.4,23.0,0.0
2026-01-01 13:15:00,,20.0,0.0
2026-01-01 13:16:00,74.7,17.0,0.0
2026-01-01 13:17:00,168.7,21.0,0.0
2026-01-01 13:18:00,75.2,17.0,0.0
2026-01-01 13:19:00,75.2,20.0,0.0
2026-01-01 13:20:00,82.5,23.0,0.0
2026-01-01 13:21:00,70.9,15.0,0.0
2026-01-01 13:22:00,75.8,13.0,0.0
2026-01-01 13:23:00,71.3,21.0,0.0
2026-01-01 13:24:00,71.5,20.0,0.0
2026-01-01 13:25:00,72.5,15.0,0.0
2026-01-01 13:26:00,76.8,26.0,0.0
2026-01-01 13:27:00,139.9,26.0,0.0
2026-01-01 13:28:00,85.0,25.0,0.0
2026-01-01 13:29:00,67.8,21.0,0.0
2026-01-01 13:30:00,73.5,17.0,0.0
2026-01-01 13:31:00,71.5,16.0,0.0
2026-01-01 13:32:00,86.6,21.0,0.0
2026-01-01 13:33:00,76.6,19.0,0.0
2026-01-01 13:34:00,83.3,12.0,0.0
2026-01-01 13:35:00,63.1,15.0,0.0
2026-01-01 13:36:00,77.1,16.0,0.0
2026-01-01 13:37:00,82.1,19.0,0.0
2026-01-01 13:38:00,75.7,22.0,0.0
2026-01-01 13:39:00,83.5,28.0,0.0
2026-01-01 13:40:00,70.9,15.0,0.0
2026-01-01 13:41:00,86.3,19.0,0.0
2026-01-01 13:42:00,93.4,22.0,0.0
2026-01-01 13:43:00,72.1,23.0,0.0
2026-01-01 13:44:00,71.4,26.0,0.0
2026-01-01 13:45:00,86.6,16.0,0.0
2026-01-01 13:46:00,87.6,20.0,0.0
2026-01-01 13:47:00,70.8,16.0,0.0
2026-01-01 13:48:00,71.6,24.0,0.0
2026-01-01 13:49:00,72.7,19.0,0.0
2026-01-01 13:50:00,64.2,29.0,0.0
2026-01-01 13:51:00,67.7,24.0,0.0
2026-01-01 13:52:00,67.0,18.0,0.0
2026-01-01 13:53:00,68.9,22.0,0.0
2026-01-01 13:54:00,74.7,21.0,0.0
2026-01-01 13:55:00,76.9,,0.0
2026-01-01 13:56:00,87.4,19.0,0.0
2026-01-01 13:57:00,67.0,23.0,0.0
2026-01-01 13:58:00,82.9,19.0,0.0
2026-01-01 13:59:00,73.3,27.0,0.0
2026-01-01 14:00:00,74.6,25.0,0.0
2026-01-01 14:01:00,80.4,31.0,0.0
2026-01-01 14:02:00,66.0,18.0,0.0
2026-01-01 14:03:00,78.1,20.0,0.0
2026-01-01 14:04:00,76.3,16.0,0.0
2026-01-01 14:05:00,78.9,17.0,0.0
2026-01-01 14:06:00,77.3,14.0,0.0
2026-01-01 14:07:00,94.6,29.0,0.0
2026-01-01 14:08:00,69.9,18.0,0.0
2026-01-01 14:09:00,141.4,22.0,0.0
2026-01-01 14:10:00,70.0,14.0,0.0
2026-01-01 14:11:00,70.6,18.0,0.0
2026-01-01 14:12:00,69.9,29.0,0.0
2026-01-01 14:13:00,84.5,26.0,0.0
2026-01-01 14:14:00,165.0,23.0,0.0
2026-01-01 14:15:00,70.4,22.0,0.0
2026-01-01 14:16:00,68.3,26.0,0.0
2026-01-01 14:17:00,78.8,20.0,0.0
2026-01-01 14:18:00,70.6,18.0,0.0
2026-01-01 14:19:00,80.1,25.0,0.0
2026-01-01 14:20:00,76.6,15.0,0.0
2026-01-01 14:21:00,62.9,20.0,0.0
2026-01-01 14:22:00,87.4,19.0,0.0
2026-01-01 14:23:00,89.4,25.0,0.0
2026-01-01 14:24:00,70.1,22.0,0.0
2026-01-01 14:25:00,71.9,18.0,0.0
2026-01-01 14:26:00,77.3,23.0,0.0
2026-01-01 14:27:00,77.7,19.0,0.0
2026-01-01 14:28:00,80.3,22.0,0.0
2026-01-01 14:29:00,91.1,17.0,0.0
2026-01-01 14:30:00,73.6,29.0,0.0
2026-01-01 14:31:00,68.6,24.0,0.0
2026-01-01 14:32:00,64.0,14.0,0.0
2026-01-01 14:33:00,69.2,18.0,0.0
2026-01-01 14:34:00,74.7,18.0,0.0
2026-01-01 14:35:00,89.4,19.0,0.0
2026-01-01 14:36:00,70.9,20.0,0.0
2026-01-01 14:37:00,76.8,16.0,0.0
2026-01-01 14:38:00,74.9,22.0,0.0
2026-01-01 14:39:00,84.5,19.0,0.0
2026-01-01 14:40:00,95.2,24.0,0.0
2026-01-01 14:41:00,70.8,,0.0
2026-01-01 14:42:00,71.1,19.0,0.0
2026-01-01 14:43:00,83.4,16.0,0.0
2026-01-01 14:44:00,80.5,20.0,0.0
2026-01-01 14:45:00,89.8,19.0,0.0
2026-01-01 14:46:00,79.7,18.0,0.0
2026-01-01 14:47:00,72.1,16.0,0.0
2026-01-01 14:48:00,79.7,16.0,0.0
2026-01-01 14:49:00,,27.0,0.0
2026-01-01 14:50:00,81.6,23.0,0.0
2026-01-01 14:51:00,79.1,14.0,0.0
2026-01-01 14:52:00,83.5,19.0,0.0
2026-01-01 14:53:00,84.4,20.0,0.0
2026-01-01 14:54:00,86.1,18.0,0.0
2026-01-01 14:55:00,80.2,23.0,0.0
2026-01-01 14:56:00,73.7,16.0,0.0
2026-01-01 14:57:00,76.2,15.0,0.0
2026-01-01 14:58:00,84.7,18.0,0.0
2026-01-01 14:59:00,68.5,18.0,0.0
2026-01-01 15:00:00,77.9,22.0,0.0
2026-01-01 15:01:00,71.9,24.0,0.0
2026-01-01 15:02:00,75.2,26.0,0.0
2026-01-01 15:03:00,85.2,23.0,0.0
2026-01-01 15:04:00,76.5,16.0,0.0
2026-01-01 15:05:00,75.4,18.0,0.0
2026-01-01 15:06:00,64.1,16.0,0.0
2026-01-01 15:07:00,81.0,12.0,0.0
2026-01-01 15:08:00,80.2,21.0,0.0
2026-01-01 15:09:00,92.3,19.0,0.0
2026-01-01 15:10:00,72.5,20.0,0.0
2026-01-01 15:11:00,76.8,11.0,0.0
2026-01-01 15:12:00,77.0,17.0,0.0
2026-01-01 15:13:00,87.6,15.0,0.0
2026-01-01 15:14:00,74.2,14.0,0.0
2026-01-01 15:15:00,77.2,14.0,0.0
2026-01-01 15:16:00,79.9,27.0,0.0
2026-01-01 15:17:00,76.5,25.0,0.0
2026-01-01 15:18:00,71.4,15.0,0.0
2026-01-01 15:19:00,76.6,27.0,0.0
2026-01-01 15:20:00,83.6,26.0,0.0
2026-01-01 15:21:00,66.8,17.0,0.0
2026-01-01 15:22:00,76.1,18.0,0.0
2026-01-01 15:23:00,69.4,21.0,0.0
2026-01-01 15:24:00,84.6,23.0,0.0
2026-01-01 15:25:00,62.8,17.0,0.0
2026-01-01 15:26:00,70.5,24.0,0.0
2026-01-01 15:27:00,78.0,22.0,0.0
2026-01-01 15:28:00,87.5,21.0,0.0
2026-01-01 15:29:00,74.5,18.0,0.0
2026-01-01 15:30:00,70.6,9.0,0.0
2026-01-01 15:31:00,,18.0,0.0
2026-01-01 15:32:00,63.4,15.0,0.0
2026-01-01 15:33:00,57.4,30.0,0.0
2026-01-01 15:34:00,78.5,24.0,0.0
2026-01-01 15:35:00,71.0,24.0,0.0
2026-01-01 15:36:00,66.8,22.0,0.0
2026-01-01 15:37:00,80.7,22.0,0.0
2026-01-01 15:38:00,77.0,12.0,0.0
2026-01-01 15:39:00,70.5,,0.0
2026-01-01 15:40:00,64.8,18.0,0.0
2026-01-01 15:41:00,82.0,,0.0
2026-01-01 15:42:00,80.2,18.0,0.0
2026-01-01 15:43:00,74.2,15.0,0.0
2026-01-01 15:44:00,89.8,17.0,0.0
2026-01-01 15:45:00,66.4,21.0,0.0
2026-01-01 15:46:00,62.8,18.0,0.0
2026-01-01 15:47:00,69.5,16.0,0.0
2026-01-01 15:48:00,74.6,24.0,0.0
2026-01-01 15:49:00,76.9,18.0,0.0
2026-01-01 15:50:00,73.1,17.0,0.0
2026-01-01 15:51:00,77.8,21.0,0.0
2026-01-01 15:52:00,65.0,18.0,0.0
2026-01-01 15:53:00,86.6,14.0,0.0
2026-01-01 15:54:00,74.3,13.0,0.0
2026-01-01 15:55:00,83.9,14.0,0.0
2026-01-01 15:56:00,77.7,28.0,0.0
2026-01-01 15:57:00,78.7,32.0,0.0
2026-01-01 15:58:00,79.6,23.0,0.0
2026-01-01 15:59:00,78.6,26.0,0.0
2026-01-01 16:00:00,80.1,20.0,0.0
2026-01-01 16:01:00,85.6,18.0,0.0
2026-01-01 16:02:00,76.6,24.0,0.0
2026-01-01 16:03:00,80.7,30.0,0.0
2026-01-01 16:04:00,74.3,21.0,0.0
2026-01-01 16:05:00,86.5,10.0,0.0
2026-01-01 16:06:00,69.6,19.0,0.0
2026-01-01 16:07:00,89.4,19.0,0.0
2026-01-01 16:08:00,74.7,31.0,0.0
2026-01-01 16:09:00,63.6,20.0,0.0
2026-01-01 16:10:00,76.0,27.0,0.0
2026-01-01 16:11:00,69.6,18.0,0.0
2026-01-01 16:12:00,81.7,,0.0
2026-01-01 16:13:00,69.8,22.0,0.0
2026-01-01 16:14:00,71.4,19.0,0.0
2026-01-01 16:15:00,59.9,19.0,0.0
2026-01-01 16:16:00,71.4,19.0,0.0
2026-01-01 16:17:00,55.6,18.0,0.0
2026-01-01 16:18:00,,15.0,0.0
2026-01-01 16:19:00,81.1,21.0,0.0
2026-01-01 16:20:00,81.3,17.0,0.0
2026-01-01 16:21:00,78.4,,0.0
2026-01-01 16:22:00,67.3,31.0,0.0
2026-01-01 16:23:00,74.6,20.0,0.0
2026-01-01 16:24:00,75.0,20.0,0.0
2026-01-01 16:25:00,65.7,16.0,0.0
2026-01-01 16:26:00,87.0,14.0,0.0
2026-01-01 16:27:00,82.0,22.0,0.0
2026-01-01 16:28:00,73.2,21.0,0.0
2026-01-01 16:29:00,75.2,23.0,0.0
2026-01-01 16:30:00,76.7,23.0,0.0
2026-01-01 16:31:00,58.7,18.0,0.0
2026-01-01 16:32:00,,12.0,0.0
2026-01-01 16:33:00,69.5,14.0,0.0
2026-01-01 16:34:00,67.0,25.0,0.0
2026-01-01 16:35:00,72.8,18.0,0.0
2026-01-01 16:36:00,,25.0,0.0
2026-01-01 16:37:00,80.1,26.0,0.0
2026-01-01 16:38:00,70.4,15.0,0.0
2026-01-01 16:39:00,79.6,15.0,0.0
2026-01-01 16:40:00,86.2,20.0,0.0
2026-01-01 16:41:00,82.4,15.0,0.0
2026-01-01 16:42:00,75.5,9.0,0.0
2026-01-01 16:43:00,69.8,21.0,0.0
2026-01-01 16:44:00,80.6,22.0,0.0
2026-01-01 16:45:00,78.1,30.0,0.0
2026-01-01 16:46:00,82.2,28.0,0.0
2026-01-01 16:47:00,80.1,17.0,0.0
2026-01-01 16:48:00,83.4,23.0,0.0
2026-01-01 16:49:00,70.7,17.0,0.0
2026-01-01 16:50:00,85.5,21.0,0.0
2026-01-01 16:51:00,76.6,15.0,0.0
2026-01-01 16:52:00,,24.0,0.0
2026-01-01 16:53:00,69.5,15.0,0.0
2026-01-01 16:54:00,88.9,22.0,0.0
2026-01-01 16:55:00,76.6,20.0,0.0
2026-01-01 16:56:00,69.8,18.0,0.0
2026-01-01 16:57:00,71.1,15.0,0.0
2026-01-01 16:58:00,72.4,19.0,0.0
2026-01-01 16:59:00,78.4,19.0,0.0
2026-01-01 17:00:00,79.2,21.0,0.0
2026-01-01 17:01:00,70.4,28.0,0.0
2026-01-01 17:02:00,74.8,20.0,0.0
2026-01-01 17:03:00,92.1,23.0,0.0
2026-01-01 17:04:00,88.8,20.0,0.0
2026-01-01 17:05:00,78.5,28.0,0.0
2026-01-01 17:06:00,75.3,21.0,0.0
2026-01-01 17:07:00,76.0,20.0,0.0
2026-01-01 17:08:00,79.9,21.0,0.0
2026-01-01 17:09:00,66.8,20.0,0.0
2026-01-01 17:10:00,72.9,12.0,0.0
2026-01-01 17:11:00,61.7,25.0,0.0
2026-01-01 17:12:00,78.2,15.0,0.0
2026-01-01 17:13:00,80.2,24.0,0.0
2026-01-01 17:14:00,71.1,21.0,0.0
2026-01-01 17:15:00,87.6,8.0,0.0
2026-01-01 17:16:00,65.2,25.0,0.0
2026-01-01 17:17:00,63.3,25.0,0.0
2026-01-01 17:18:00,76.8,19.0,0.0
2026-01-01 17:19:00,83.4,,0.0
2026-01-01 17:20:00,88.5,21.0,0.0
2026-01-01 17:21:00,71.3,17.0,0.0
2026-01-01 17:22:00,83.6,18.0,0.0
2026-01-01 17:23:00,74.7,21.0,0.0
2026-01-01 17:24:00,73.6,17.0,0.0
2026-01-01 17:25:00,82.1,19.0,0.0
2026-01-01 17:26:00,80.2,24.0,0.0
2026-01-01 17:27:00,62.4,11.0,0.0
2026-01-01 17:28:00,86.8,27.0,0.0
2026-01-01 17:29:00,86.0,21.0,0.0
2026-01-01 17:30:00,70.0,18.0,0.0
2026-01-01 17:31:00,78.2,21.0,0.0
2026-01-01 17:32:00,79.0,13.0,0.0
2026-01-01 17:33:00,77.1,32.0,0.0
2026-01-01 17:34:00,70.6,21.0,0.0
2026-01-01 17:35:00,69.6,21.0,0.0
2026-01-01 17:36:00,74.8,21.0,0.0
2026-01-01 17:37:00,84.4,19.0,0.0
2026-01-01 17:38:00,79.3,22.0,0.0
2026-01-01 17:39:00,72.0,17.0,0.0
2026-01-01 17:40:00,81.2,27.0,0.0
2026-01-01 17:41:00,52.2,22.0,0.0
2026-01-01 17:42:00,84.2,15.0,0.0
2026-01-01 17:43:00,61.1,20.0,0.0
2026-01-01 17:44:00,72.1,22.0,0.0
2026-01-01 17:45:00,66.0,18.0,0.0
2026-01-01 17:46:00,64.6,16.0,0.0
2026-01-01 17:47:00,84.3,16.0,0.0
2026-01-01 17:48:00,71.3,19.0,0.0
2026-01-01 17:49:00,77.8,19.0,0.0
2026-01-01 17:50:00,74.6,26.0,0.0
2026-01-01 17:51:00,78.8,20.0,0.0
2026-01-01 17:52:00,75.6,18.0,0.0
2026-01-01 17:53:00,64.7,22.0,0.0
2026-01-01 17:54:00,83.0,29.0,0.0
2026-01-01 17:55:00,71.0,18.0,0.0
2026-01-01 17:56:00,62.5,16.0,0.0
2026-01-01 17:57:00,71.6,23.0,0.0
2026-01-01 17:58:00,87.0,18.0,0.0
2026-01-01 17:59:00,81.8,22.0,0.0
2026-01-01 18:00:00,72.2,24.0,0.0
2026-01-01 18:01:00,72.2,26.0,0.0
2026-01-01 18:02:00,72.4,30.0,0.0
2026-01-01 18:03:00,91.6,18.0,0.0
2026-01-01 18:04:00,78.1,18.0,0.0
2026-01-01 18:05:00,78.4,19.0,0.0
2026-01-01 18:06:00,83.2,,0.0
2026-01-01 18:07:00,76.9,17.0,0.0
2026-01-01 18:08:00,72.9,15.0,0.0
2026-01-01 18:09:00,73.4,19.0,0.0
2026-01-01 18:10:00,160.9,21.0,0.0
2026-01-01 18:11:00,74.7,15.0,0.0
2026-01-01 18:12:00,80.8,22.0,0.0
2026-01-01 18:13:00,75.4,23.0,0.0
2026-01-01 18:14:00,80.9,20.0,0.0
2026-01-01 18:15:00,74.4,23.0,0.0
2026-01-01 18:16:00,75.6,20.0,0.0
2026-01-01 18:17:00,59.0,23.0,0.0
2026-01-01 18:18:00,82.3,19.0,0.0
2026-01-01 18:19:00,77.8,23.0,0.0
2026-01-01 18:20:00,83.0,26.0,0.0
2026-01-01 18:21:00,51.8,12.0,0.0
2026-01-01 18:22:00,91.7,19.0,0.0
2026-01-01 18:23:00,73.9,16.0,0.0
2026-01-01 18:24:00,83.9,21.0,0.0
2026-01-01 18:25:00,66.7,17.0,0.0
2026-01-01 18:26:00,79.9,26.0,0.0
2026-01-01 18:27:00,66.6,15.0,0.0
2026-01-01 18:28:00,70.0,17.0,0.0
2026-01-01 18:29:00,90.3,20.0,0.0
2026-01-01 18:30:00,73.5,15.0,0.0
2026-01-01 18:31:00,76.7,29.0,0.0
2026-01-01 18:32:00,,,0.0
2026-01-01 18:33:00,79.0,13.0,0.0
2026-01-01 18:34:00,76.2,17.0,0.0
2026-01-01 18:35:00,77.9,9.0,0.0
2026-01-01 18:36:00,94.2,24.0,0.0
2026-01-01 18:37:00,,20.0,0.0
2026-01-01 18:38:00,76.6,,0.0
2026-01-01 18:39:00,83.4,24.0,0.0
2026-01-01 18:40:00,,19.0,0.0
2026-01-01 18:41:00,84.5,20.0,0.0
2026-01-01 18:42:00,80.1,18.0,0.0
2026-01-01 18:43:00,65.9,20.0,0.0
